N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
971, 0.0000000358602336668918099650823996331, 0.000000356977146282546261638681931868, 0.209409209646426040881360224999, 0.000343197531236428863043462618523, 0.0000718687237688251815521225065945, 0.000072261561148774619623726270926
972, 0.000000035769954918389503185123099042, 0.000000356275905103722065857767036658, 0.209408070077622143487322263131, 0.000342465016497067783764815709914, 0.0000717149381737519939072909731933, 0.000072106984033774105476333863329
973, 0.0000000356799964016542614923537285134, 0.000000355576769263889861392863120382, 0.209406932854226873466234373314, 0.000341734743739144616119469599501, 0.0000715616245361394840649701915083, 0.0000719528813018050281878554083572
974, 0.0000000355903566542676486805925563071, 0.000000354879730269253663023732311802, 0.209405797969006854534256715286, 0.000341006703968100225537926372771, 0.000071408780957220923891872463275, 0.0000717992510441444452035767881432
975, 0.0000000355010342219724760925175271149, 0.000000354184779669011317191776974766, 0.209404665414758424064630831311, 0.000340280888234140074258299666339, 0.0000712564055477069087564390819798, 0.0000716460913615978925497233764816
976, 0.0000000354120276586190138364786103114, 0.000000353491909055092876118848529699, 0.209403535184307480669981016484, 0.000339557287631967869964555601913, 0.000071104496427728799203578370021, 0.000071493400364442511093533697161
977, 0.0000000353233355261116106901182011322, 0.000000352801110061900830808235761742, 0.209402407270509332721855282056, 0.000338835893300521059802238109779, 0.000070953051726782555675717310643, 0.0000713411761723705681172156646059
978, 0.0000000352349563943557191749262905645, 0.000000352112374366052187830180004111, 0.209401281666248547800789028736, 0.000338116696422708155174917076503, 0.0000708020695836729631616039620067, 0.0000711894169144333710686090683014
979, 0.0000000351468888412053223196292222386, 0.000000351425693686122374932193606155, 0.20940015836443880307022950511, 0.000337399688225147872854443414226, 0.0000706515481464582426821258603505, 0.0000710381207289855703793776831789
980, 0.0000000350591314524107586637247564751, 0.000000350741059782390960650987553616, 0.209399037358022736567713579137, 0.000336684859977910078066595997477, 0.0000705014855723950465499488563504, 0.0000708872857636298482692635686605
981, 0.0000000349716828215669420855360199101, 0.000000350058464456589173237959616393, 0.209397918639971799406745303332, 0.000335972202994258515340993188019, 0.0000703518800278838343670589579752, 0.0000707369101751619904823824536115
982, 0.0000000348845415500619730718668384352, 0.000000349377899551649204343971379904, 0.209396802203286108882873211753, 0.000335261708630395313040139716356, 0.0000702027296884146267512908094039, 0.0000705869921295163379287066476222
983, 0.0000000347977062470261380787049845279, 0.000000348699356951455283041566205644, 0.209395688040994302477520254359, 0.00033455336828520724760725165583, 0.000070054032738513133809663831823, 0.0000704375298017116152307841030131
984, 0.0000000347111755292812936644420194058, 0.000000348022828580596505893865615509, 0.209394576146153392753171756691, 0.000333847173400013753696043333995, 0.000069905787371687255402819871805, 0.0000702885213757971332023781794399
985, 0.000000034624948021290632108762627534, 0.000000347348306404121408909143671078, 0.209393466511848623133578795055, 0.0003331431154583166664679886323, 0.0000697579917903739502710683733393, 0.0000701399650447993623120862796379
986, 0.000000034539022355108825261706527964, 0.00000034667578242729426734853231188, 0.209392359131193324562685904348, 0.000332441185985551682463692035901, 0.0000696106442058864711184981178219, 0.0000699918590106688742111083566618
987, 0.00000003445339717033254339842605696, 0.000000346005248695353109481469835691, 0.209391253997328773036043092175, 0.000331741376548841525574943078175, 0.000069463742838361962777312954829, 0.0000698442014842276484301928507217
988, 0.0000000343680711140513458858561543154, 0.000000345336697293269430509384084659, 0.209390151103424047998512723736, 0.000331043678756750804762791800726, 0.0000693172859167094205999949164859, 0.0000696969906851167413763901567248
989, 0.0000000342830428407989404978845089529, 0.000000344670120345509593002715605228, 0.209389050442675891602131971827, 0.000330348084259042550284578101861, 0.000069171271678558006252092917518, 0.0000695502248417443147855935176321
990, 0.0000000341983110125048082456617381892, 0.000000344005510015797900319748068591, 0.209387952008308568818041199848, 0.000329654584746436415309307239354, 0.0000690256983702057181033858511427, 0.0000694039021912340208119512609495
991, 0.0000000341138742984461906194283534137, 0.000000343342858506881329597837394388, 0.209386855793573728396437867584, 0.000328963171950368529916053684642, 0.0000688805642465684134398683386994, 0.0000692580209793737409600856044472
992, 0.0000000340297313752004361676605211562, 0.000000342682158060295911028530969502, 0.209385761791750264668564324246, 0.000328273837642752994584293645303, 0.0000687358675711291797434762011495, 0.0000691125794605646760906723926401
993, 0.0000000339458809265977033684538357917, 0.00000034202340095613474024775758807, 0.209384669996144180184786185364, 0.000327586573635745000398104381223, 0.0000685916066158880523106842495189, 0.0000689675758977707847543004609428
994, 0.0000000338623216436740167768770071199, 0.000000341366579512817610790760587932, 0.209383580400088449182865884039, 0.000326901371781505563298162617592, 0.0000684477796613120755050999323428, 0.0000688230085624685671326675699378
995, 0.0000000337790522246246734605390175828, 0.000000340711686086862253678754292354, 0.209382492996942881880583447281, 0.000326218223971967859826349999165, 0.0000683043849962857049629271197351, 0.000068678875734597191890066413045
996, 0.0000000336960713747579967638273614118, 0.00000034005871307265717132042029605, 0.209381407780093989586903578865, 0.000325537122138605151917567709518, 0.0000681614209180615480936926809283, 0.0000685351757025089632617769285858
997, 0.0000000336133778064494344691948402941, 0.000000339407652902236053026338216879, 0.209380324742954850625934735895, 0.000324858058252200288402110111368, 0.0000680188857322114402419219277369, 0.0000683919067629201257294174607941
998, 0.0000000335309702390959984515014138484, 0.000000338758498045053759548277971622, 0.209379243878964977067972071091, 0.00032418102432261677098962014308, 0.0000678767777525778538985115727402, 0.0000682490672208620036565113521256
999, 0.0000000334488473990710429487591032909, 0.000000338111241007763864167979975965, 0.209378165181590182261961881096, 0.000323506012398571372612292388377, 0.0000677350953012256383733901123684, 0.0000681066553896324732805068514477
1000, 0.0000000333670080196793785996851971804, 0.00000033746587433399773797162831561, 0.209377088644322449163770556918, 0.000322833014567408296110586587154, 0.0000675938367083940873636720771102, 0.000067964669590747764480243390623
1001, 0.0000000332854508411127194252452425374, 0.000000336822390604145167056692139848, 0.20937601426067979945468598017, 0.000322162022954874861349303640688, 0.0000674530003124493318739125780705, 0.0000678231081538945897603945154528
1002, 0.0000000332041746104054599578657165166, 0.00000033618078243513648952718439728, 0.209374942024206163444623852055, 0.000321493029724898708955446691663, 0.0000673125844598370559672497442435, 0.0000676819694168825979167347943573
1003, 0.0000000331231780813907797482200173171, 0.000000335541042480226240241676527812, 0.209373871928471250754555585133, 0.00032082602707936650897185496047, 0.000067172587505035532848187845506, 0.0000675412517255971498681777420512
1004, 0.0000000330424600146570725054436034057, 0.00000033490316342877829138562466565, 0.209372803967070421772718134856, 0.000320161007257904162822187527742, 0.0000670330078105089787995294439751, 0.0000674009534339524141634205122442
1005, 0.0000000329620191775046971523178243114, 0.000000334267138006052477045718974146, 0.209371738133624559879209502471, 0.000319497962537658487083435421421, 0.0000668938437466612225175082061059, 0.0000672610729038447796917062429043
1006, 0.0000000328818543439030481023802632391, 0.000000333632958972992690069074465767, 0.209370674421779944433616607199, 0.000318836885233080367661768281051, 0.0000667550936917896874105082618801, 0.0000671216085051065831486797166091
1007, 0.0000000328019642944479420910752532521, 0.00000033300061912601643959415046333, 0.209369612825208124520364807449, 0.000318177767695709373066204288871, 0.0000666167560320396844478870896924, 0.000066982558615460148829572315409
1008, 0.0000000327223478163193189179545995783, 0.000000332370111296805857743328000409, 0.20936855333760579344652055191, 0.000317520602313959815572318658877, 0.0000664788291613590131663447375583, 0.0000668439216204721383430060201583
1009, 0.0000000326430037032392534815783691667, 0.000000331741428352100144069101075283, 0.209367495952694663986820465683, 0.000316865381512908249164990116016, 0.0000663413114814528684620056202215, 0.000066705695913508207859556299666
1010, 0.0000000325639307554302765131517875054, 0.000000331114563193489436446859767452, 0.209366440664221344370741627665, 0.000316212097754082393245052197745, 0.0000662042014017390508169056027927, 0.0000665678798956879705298656143476
1011, 0.0000000324851277795740014390696690407, 0.000000330489508757210097207271672438, 0.209365387465957215006468877064, 0.000315560743535251471179651135389, 0.0000660674973393034776289033599774, 0.0000664304719758402617275497013189
1012, 0.000000032406593588770054826427223502, 0.000000329866258013941403400313654829, 0.209364336351698305936655702748, 0.00031491131139021795287015161115, 0.0000659311977188559933341689095661, 0.0000662934705704587047923956504444
1013, 0.0000000323283270024953078891983137443, 0.000000329244803968603630181079179863, 0.209363287315265175020915622778, 0.000314263793888610690604562805187, 0.0000657953009726864760313410889379, 0.0000661568741036575749694113664315
1014, 0.0000000322503268465634065561820450105, 0.000000328625139660157516404597954208, 0.209362240350502786840020956516, 0.000313618183635679437553699898755, 0.000065659805540621238336193829555, 0.0000660206810071279592591546095542
1015, 0.0000000321725919530845976249786609082, 0.000000328007258161405101613064656938, 0.209361195451280392316825531637, 0.000312974473272090738361663040941, 0.0000655247098699797202152110513893, 0.0000658848897200942099144490947071
1016, 0.0000000320951211604258485491787947937, 0.000000327391152578791923694092420479, 0.20936015261149140904896715679, 0.000312332655473725181371703496124, 0.0000653900124155314715658412281945, 0.0000657494986892706893380844994097
1017, 0.0000000320179133131712584286388309123, 0.000000326776816052210566582894556388, 0.209359111825053302348444630888, 0.000311692722951476002118182126986, 0.0000652557116394534223303908441624, 0.0000656145063688188041554023775497
1018, 0.0000000319409672620827577951720895101, 0.000000326164241754805547474664821346, 0.209358073085907466983202655592, 0.000311054668451049027804099383648, 0.0000651218060112874379495192115368, 0.0000654799112203043262547890484476
1019, 0.0000000318642818640610948082133542966, 0.000000325553422892779533105882176519, 0.209357036388019109615896271856, 0.000310418484752763952571606421985, 0.0000649882940078981579801192399039, 0.0000653457117126549986080333354347
1020, 0.0000000317878559821071054970154677868, 0.000000324944352705200874754820284429, 0.209356001725377131935044357671, 0.000309784164671356933460009626325, 0.000064855174113431115721013094331, 0.0000652119063221184237012649300832
1021, 0.0000000317116884852832657077138577996, 0.000000324337024463812451702204573316, 0.209354969091994014473819305862, 0.000309151701055784497032051479089, 0.0000647224448192711367083574276121, 0.0000650784935322202324257673460432
1022, 0.0000000316357782486755224351504237756, 0.000000323731431472841812982740128398, 0.209353938481905701111757251095, 0.000308521086789028746734692552441, 0.0000645901046240010139609407329416, 0.0000649454718337225312963586234938
1023, 0.0000000315601241533554022406846714036, 0.00000032312756706881260734714137961, 0.209352909889171484254710137465, 0.000307892314787903861145284214433, 0.0000644581520333604578736762372114, 0.0000648128397245826258832640632624
1024, 0.0000000314847250863423944783397752698, 0.000000322525424620357291442338873625, 0.209351883307873890688397515296, 0.000307265378002863873337840486946, 0.0000643265855602053186755332556745, 0.0000646805957099120183614539343234
1025, 0.0000000314095799405666070725367794469, 0.000000321924997528031106304728562552, 0.209350858732118568100952231377, 0.000306640269417811721687185373552, 0.0000641954037244670793859279963611, 0.0000645487383019356770993052617031
1026, 0.0000000313346876148316926113637935702, 0.000000321326279224127312347674123977, 0.209349836156034172269890133786, 0.000306016982049909562511003666435, 0.0000640646050531126172211978312511, 0.0000644172660199515762261568691687
1027, 0.0000000312600470137780425398111568695, 0.000000320729263172493673109981852143, 0.209348815573772254908969553937, 0.000305395508949390335031326420161, 0.0000639341880801042314202252579396, 0.0000642861773902905031358750509487
1028, 0.0000000311856570478462472576804463174, 0.000000320133942868350178116749528539, 0.209347796979507152170441657522, 0.000304775843199370569217686986373, 0.0000638041513463599354755487491496, 0.0000641554709462761319009231791245
1029, 0.000000031111516633240819946947191136, 0.000000319540311838107995287854189513, 0.209346780367435873798227775702, 0.000304157977915664427154159979937, 0.0000636744933997140117734121807446, 0.0000640251452281853605886469821253
1030, 0.0000000310376246918941819732264903726, 0.000000318948363639189643412397553744, 0.209345765731777992927594541196, 0.000303541906246598968651686266824, 0.0000635452127948778266631505454359, 0.00006389519878320891048853616948
1031, 0.0000000309639801514309077256596519273, 0.000000318358091859850375289680648245, 0.209344753066775536526932063823, 0.000302927621372830631905570672914, 0.0000634163080934009039931037098469, 0.0000637656301654121852761190501471
1032, 0.0000000308905819451322267790106922303, 0.000000317769490119000762218739373008, 0.209343742366692876477274489504, 0.000302315116507162920075746306042, 0.0000632877778636322551668775938129, 0.0000636364379356963881558753438781
1033, 0.0000000308174290119007812810362411681, 0.000000317182552066030470599148768371, 0.20934273362581662128523609864, 0.000301704384894365284744406723723, 0.000063159620680681963790249416136, 0.0000635076206617598950421296011455
1034, 0.0000000307445202962256364872732460984, 0.000000316597271380633221485703895461, 0.209341726838455508425069617058, 0.000301095419810993197281885758642, 0.0000630318351263830229953345532575, 0.0000633791769180598818533075303991
1035, 0.0000000306718547481475423842779953235, 0.000000316013641772632924018717712895, 0.209340721998940297305586638124, 0.00030048821456520939922721403533, 0.0000629044197892534235447970153933, 0.0000632511052857742040112000111015
1036, 0.0000000305994313232244443610494931378, 0.000000315431656981810973730049241619, 0.209339719101623662857712991115, 0.000299882762496606322864647454391, 0.0000627773732644584908349033114431, 0.0000631234043527635262529944101778
1037, 0.0000000305272489824972409068821982965, 0.000000314851310777734706802596670634, 0.209338718140880089738484541192, 0.000299279056976029673251606708031, 0.0000626506941537734689320823280129, 0.0000629960727135337008797918068818
1038, 0.0000000304553066924557863322196434055, 0.000000314272596959587001437867793196, 0.209337719111105767147321273115, 0.000298677091405403163026941353494, 0.0000625243810655463497933729542157, 0.0000628691089691983925811430416523
1039, 0.0000000303836034250051365272235176947, 0.000000313695509355997017562382108593, 0.209336722006718484250449597004, 0.000298076859217554391401191508354, 0.0000623984326146609458367070382183, 0.0000627425117274419479907966438446
1040, 0.0000000303121381574320357907344291005, 0.000000313120041824872066179072821838, 0.209335726822157526209374622501, 0.000297478353876041858802637205789, 0.0000622728474225002040424030535391, 0.00006261627960248250814437286079
1041, 0.0000000302409098723716427800827488608, 0.000000312546188253230599744550476364, 0.209334733551883570809335680523, 0.000296881568874983108724332937487, 0.0000621476241169097597825216143846, 0.0000624904112150353620250462476098
1042, 0.0000000301699175577744936498126445817, 0.000000311973942557036315027070629504, 0.20933374219037858568370963187, 0.000296286497738883988388106306445, 0.0000620227613321617285898752069074, 0.0000623649051922765393985520901815
1043, 0.00000003009916020687370046481156443, 0.000000311403298681033359973323306643, 0.209332752732145726130357491963, 0.00029569313402246901991158401835, 0.0000618982577089187340934763754781, 0.0000622397601678066411539145103492
1044, 0.0000000300286368181523829905929611161, 0.000000310834250598582636184739341765, 0.209331765171709233515940623584, 0.000295101471310512873733782278035, 0.0000617741118941981703620692919008, 0.0000621149747816149053812446242037
1045, 0.0000000299583463953113319805638324137, 0.000000310266792311499188675895438898, 0.209330779503614334264263207078, 0.000294511503217672936123585789794, 0.0000616503225413366969121032207682, 0.0000619905476800435074327596800395
1046, 0.0000000298882879472369020970225754309, 0.000000309700917849890674658803097078, 0.209329795722427139424727892779, 0.00029392322338832296266363154841, 0.000061526888309954964651092081218, 0.0000618664775157520922278479068905
1047, 0.0000000298184604879691326193785528882, 0.000000309136621271996903167393574424, 0.209328813822734544817021475782, 0.000293336625496387809669641148156, 0.0000614038078659225710417476245793, 0.0000617427629476825370775343967066
1048, 0.0000000297488630366700941096644776496, 0.000000308573896664030437406368886917, 0.209327833799144131748177111195, 0.000292751703245179235572156947445, 0.0000612810798813232427865848927265, 0.0000616194026410239433181009260911
1049, 0.0000000296794946175924592218280414944, 0.000000308012738140018251777784426575, 0.209326855646284068298189011082, 0.000292168450367232764353946558761, 0.0000611587030344202443468804461173, 0.0000614963952671778550578800585854
1050, 0.0000000296103542600482958575419291173, 0.000000307453139841644435607269044078, 0.20932587935880301117038473487, 0.000291586860624145603202018284435, 0.0000610366760096220106239104236339, 0.0000613737395037237033553752346071
1051, 0.0000000295414409983780808873632311196, 0.000000306895095938093935659680196628, 0.209324904931370008102789105484, 0.000291006927806415606598259785051, 0.0000609149974974480021443115638405, 0.0000612514340343844741608586072682
1052, 0.0000000294727538719199326720060420625, 0.000000306338600625897329601241759465, 0.209323932358674400836742456208, 0.000290428645733281279137203930827, 0.0000607936661944947811052002954964, 0.0000611294775489925983674735432979
1053, 0.0000000294042919249790606342664227516, 0.000000305783648128776622631827008912, 0.209322961635425728639064340721, 0.000289852008252562809423304115017, 0.0000606726808034023066483455333629, 0.0000610078687434560623316116267946
1054, 0.0000000293360542067974301477586208944, 0.000000305230232697492059577035700481, 0.209321992756353632374082023086, 0.000289277009240504127463397606962, 0.0000605520400328204477462264813444, 0.0000608866063197247372359512756658
1055, 0.0000000292680397715236410240871621669, 0.000000304678348609689944795078607264, 0.209321025716207759121871008156, 0.000288703642601615978032749434692, 0.0000604317425973757120962175086255, 0.0000607656889857569256820366743949
